id,time,location,latitude,longitude,depth,magnitude,url
usp000ha4y,2010-03-30 09:35:40.370,"Baja California, Mexico",30.964,-114.095,10.0,4.2,https://earthquake.usgs.gov/earthquakes/eventpage/usp000ha4y
ci14606268,2010-03-31 09:20:26.070,"3km W of Delta, B.C., MX",32.354,-115.2288333,5.987,4.16,https://earthquake.usgs.gov/earthquakes/eventpage/ci14606268
ci14607220,2010-04-03 23:03:47.690,"12km WNW of Alberto Oviedo Mota, B.C., MX",32.2658333,-115.2933333,9.975,4.34,https://earthquake.usgs.gov/earthquakes/eventpage/ci14607220
ci14607652,2010-04-04 22:40:42.360,"12km SW of Delta, B.C., MX",32.2861667,-115.2953333,9.987,7.2,https://earthquake.usgs.gov/earthquakes/eventpage/ci14607652
ci10184394,2010-04-04 22:43:00.430,"15km SSW of Progreso, B.C., MX",32.4533333,-115.632,9.981,5.26,https://earthquake.usgs.gov/earthquakes/eventpage/ci10184394
ci31957759,2010-04-04 22:50:17.120,"12km SSW of Estacion Coahuila, B.C., MX",32.0986667,-115.0481667,10.011,5.7,https://earthquake.usgs.gov/earthquakes/eventpage/ci31957759
ci14607700,2010-04-04 22:54:13.970,"18km SSE of Progreso, B.C., MX",32.436,-115.4973333,9.984,4.03,https://earthquake.usgs.gov/earthquakes/eventpage/ci14607700
ci14607820,2010-04-04 23:09:40.110,"16km W of Alberto Oviedo Mota, B.C., MX",32.204,-115.3328333,9.979,4.79,https://earthquake.usgs.gov/earthquakes/eventpage/ci14607820
ci14607836,2010-04-04 23:15:14.240,"9km SW of Delta, B.C., MX",32.3,-115.2595,9.987,5.43,https://earthquake.usgs.gov/earthquakes/eventpage/ci14607836
ci10169094,2010-04-04 23:17:13.080,"11km W of Alberto Oviedo Mota, B.C., MX",32.2211667,-115.2906667,9.995,4.56,https://earthquake.usgs.gov/earthquakes/eventpage/ci10169094
ci10169102,2010-04-04 23:20:41.610,"13km SSW of Alberto Oviedo Mota, B.C., MX",32.12,-115.219,9.998,4.39,https://earthquake.usgs.gov/earthquakes/eventpage/ci10169102
ci14607924,2010-04-04 23:25:07.190,"12km WNW of Alberto Oviedo Mota, B.C., MX",32.2661667,-115.2925,9.987,5.38,https://earthquake.usgs.gov/earthquakes/eventpage/ci14607924
ci10169114,2010-04-04 23:26:39.410,"22km SSW of Progreso, B.C., MX",32.3935,-115.6555,5.566,4.43,https://earthquake.usgs.gov/earthquakes/eventpage/ci10169114
ci14607956,2010-04-04 23:33:12.180,"18km WSW of Delta, B.C., MX",32.2853333,-115.3678333,9.995,4.39,https://earthquake.usgs.gov/earthquakes/eventpage/ci14607956
ci14607964,2010-04-04 23:34:28.290,"17km W of Progreso, B.C., MX",32.6025,-115.761,3.271,4.12,https://earthquake.usgs.gov/earthquakes/eventpage/ci14607964
ci14607972,2010-04-04 23:37:33.490,"13km S of Progreso, B.C., MX",32.4623333,-115.5978333,9.966,4.7,https://earthquake.usgs.gov/earthquakes/eventpage/ci14607972
ci14608004,2010-04-04 23:42:57.820,"8km SSW of Estacion Coahuila, B.C., MX",32.1295,-115.0258333,9.97,4.13,https://earthquake.usgs.gov/earthquakes/eventpage/ci14608004
ci30317767,2010-04-04 23:44:43.380,"18km WSW of Delta, B.C., MX",32.3156667,-115.3733333,10.015,4.03,https://earthquake.usgs.gov/earthquakes/eventpage/ci30317767
ci14608020,2010-04-04 23:48:45.530,"11km SSW of Estacion Coahuila, B.C., MX",32.1078333,-115.0635,9.962,4.04,https://earthquake.usgs.gov/earthquakes/eventpage/ci14608020
ci10148002,2010-04-05 00:07:07.920,"27km SSW of Estacion Coahuila, B.C., MX",31.9788333,-115.1341667,9.994,5.22,https://earthquake.usgs.gov/earthquakes/eventpage/ci10148002
ci14608252,2010-04-05 00:15:32.920,"3km N of Alberto Oviedo Mota, B.C., MX",32.252,-115.1691667,9.962,4.17,https://earthquake.usgs.gov/earthquakes/eventpage/ci14608252
ci14608484,2010-04-05 00:42:40.030,"18km WSW of Delta, B.C., MX",32.2806667,-115.3578333,9.963,4.15,https://earthquake.usgs.gov/earthquakes/eventpage/ci14608484
ci14608492,2010-04-05 00:44:22.160,"23km WSW of Delta, B.C., MX",32.3066667,-115.4296667,9.955,4.01,https://earthquake.usgs.gov/earthquakes/eventpage/ci14608492
ci14608660,2010-04-05 00:58:51.560,"15km WSW of Delta, B.C., MX",32.289,-115.3328333,10.015,4.09,https://earthquake.usgs.gov/earthquakes/eventpage/ci14608660
ci14608692,2010-04-05 01:06:40.400,"25km W of Alberto Oviedo Mota, B.C., MX",32.2475,-115.4318333,9.966,4.2,https://earthquake.usgs.gov/earthquakes/eventpage/ci14608692
ci30669759,2010-04-05 01:07:14.020,"22km S of Alberto Oviedo Mota, B.C., MX",32.0268333,-115.1736667,9.96,4.01,https://earthquake.usgs.gov/earthquakes/eventpage/ci30669759
ci30213759,2010-04-05 01:25:34.670,"11km SSE of Alberto Oviedo Mota, B.C., MX",32.1445,-115.1148333,10.015,4.64,https://earthquake.usgs.gov/earthquakes/eventpage/ci30213759
ci30333759,2010-04-05 01:42:51.620,"11km SSW of Alberto Oviedo Mota, B.C., MX",32.139,-115.2135,9.986,4.09,https://earthquake.usgs.gov/earthquakes/eventpage/ci30333759
ci14608980,2010-04-05 01:52:25.420,"18km W of Progreso, B.C., MX",32.5933333,-115.7733333,4.085,4.68,https://earthquake.usgs.gov/earthquakes/eventpage/ci14608980
ci30389759,2010-04-05 02:47:27.410,"13km SW of Delta, B.C., MX",32.2851667,-115.3025,10.003,4.51,https://earthquake.usgs.gov/earthquakes/eventpage/ci30389759
ci14609500,2010-04-05 02:54:34.450,"13km SSW of Progreso, B.C., MX",32.4728333,-115.6293333,13.771,4.25,https://earthquake.usgs.gov/earthquakes/eventpage/ci14609500
ci30237759,2010-04-05 03:11:01.740,"12km SSW of Estacion Coahuila, B.C., MX",32.0863333,-115.0346667,9.97,4.41,https://earthquake.usgs.gov/earthquakes/eventpage/ci30237759
ci14609660,2010-04-05 03:15:24.770,"20km ESE of Ocotillo, CA",32.6465,-115.8055,1.243,4.96,https://earthquake.usgs.gov/earthquakes/eventpage/ci14609660
ci14609924,2010-04-05 03:32:07.260,"9km WSW of Alberto Oviedo Mota, B.C., MX",32.2095,-115.2651667,9.987,4.4,https://earthquake.usgs.gov/earthquakes/eventpage/ci14609924
ci14610172,2010-04-05 04:10:13.840,"21km S of Progreso, B.C., MX",32.39,-115.5833333,14.966,4.29,https://earthquake.usgs.gov/earthquakes/eventpage/ci14610172
usp000hafz,2010-04-05 04:55:23.170,"Baja California, Mexico",31.922,-114.977,10.0,4.0,https://earthquake.usgs.gov/earthquakes/eventpage/usp000hafz
ci14610940,2010-04-05 06:17:00.520,"21km WNW of Progreso, B.C., MX",32.63,-115.8,7.103,4.19,https://earthquake.usgs.gov/earthquakes/eventpage/ci14610940
ci14611332,2010-04-05 07:15:34.590,"17km WSW of Delta, B.C., MX",32.279,-115.3505,9.979,4.13,https://earthquake.usgs.gov/earthquakes/eventpage/ci14611332
ci14612172,2010-04-05 10:05:37.080,"21km ESE of Ocotillo, CA",32.634,-115.8093333,10.063,4.0,https://earthquake.usgs.gov/earthquakes/eventpage/ci14612172
ci14612188,2010-04-05 10:09:24.920,"2km NW of Alberto Oviedo Mota, B.C., MX",32.2416667,-115.1888333,14.994,4.07,https://earthquake.usgs.gov/earthquakes/eventpage/ci14612188
ci14612516,2010-04-05 11:14:14.890,"19km ESE of Ocotillo, CA",32.6638333,-115.8088333,13.653,4.93,https://earthquake.usgs.gov/earthquakes/eventpage/ci14612516
ci14613212,2010-04-05 13:33:05.360,"21km ESE of Ocotillo, CA",32.6401667,-115.8018333,0.002,4.73,https://earthquake.usgs.gov/earthquakes/eventpage/ci14613212
ci14613348,2010-04-05 14:07:04.550,"16km WSW of Alberto Oviedo Mota, B.C., MX",32.1953333,-115.3335,9.979,4.08,https://earthquake.usgs.gov/earthquakes/eventpage/ci14613348
ci10177010,2010-04-05 14:11:46.200,"20km ESE of Ocotillo, CA",32.6953333,-115.781,4.473,4.04,https://earthquake.usgs.gov/earthquakes/eventpage/ci10177010
ci14613876,2010-04-05 16:16:30.380,"51km SSE of Estacion Coahuila, B.C., MX",31.7463333,-114.8938333,9.961,4.08,https://earthquake.usgs.gov/earthquakes/eventpage/ci14613876
ci14613932,2010-04-05 16:25:47.110,"19km SSW of Alberto Oviedo Mota, B.C., MX",32.078,-115.2681667,9.986,4.26,https://earthquake.usgs.gov/earthquakes/eventpage/ci14613932
ci14616212,2010-04-06 00:56:40.710,"16km SSW of Alberto Oviedo Mota, B.C., MX",32.0913333,-115.2193333,9.986,4.11,https://earthquake.usgs.gov/earthquakes/eventpage/ci14616212
ci14616380,2010-04-06 01:23:00.820,"7km WNW of Estacion Coahuila, B.C., MX",32.2151667,-115.0715,9.994,4.51,https://earthquake.usgs.gov/earthquakes/eventpage/ci14616380
ci14616484,2010-04-06 01:58:14.550,"17km WSW of Delta, B.C., MX",32.2786667,-115.3513333,9.995,4.46,https://earthquake.usgs.gov/earthquakes/eventpage/ci14616484
ci14616628,2010-04-06 02:33:21.380,"48km SSE of Estacion Coahuila, B.C., MX",31.7751667,-114.8613333,9.989,4.46,https://earthquake.usgs.gov/earthquakes/eventpage/ci14616628
ci14617100,2010-04-06 04:12:21.260,"18km W of Progreso, B.C., MX",32.5936667,-115.7738333,3.983,4.56,https://earthquake.usgs.gov/earthquakes/eventpage/ci14617100
ci14618236,2010-04-06 08:12:23.620,"40km S of Estacion Coahuila, B.C., MX",31.8315,-115.0126667,9.961,4.67,https://earthquake.usgs.gov/earthquakes/eventpage/ci14618236
ci14618772,2010-04-06 10:06:37.750,"19km ESE of Ocotillo, CA",32.6651667,-115.8106667,1.733,4.51,https://earthquake.usgs.gov/earthquakes/eventpage/ci14618772
ci14620452,2010-04-06 16:23:57.550,"16km SW of Alberto Oviedo Mota, B.C., MX",32.1443333,-115.307,9.995,4.24,https://earthquake.usgs.gov/earthquakes/eventpage/ci14620452
ci14620676,2010-04-06 17:31:16.940,"17km SSW of Estacion Coahuila, B.C., MX",32.055,-115.0818333,9.97,4.28,https://earthquake.usgs.gov/earthquakes/eventpage/ci14620676
ci14622036,2010-04-06 22:09:10.430,"17km WNW of Progreso, B.C., MX",32.6331667,-115.753,1.043,4.23,https://earthquake.usgs.gov/earthquakes/eventpage/ci14622036
ci14623588,2010-04-07 04:23:45.470,"22km S of Estacion Coahuila, B.C., MX",31.9951667,-115.0411667,9.977,4.36,https://earthquake.usgs.gov/earthquakes/eventpage/ci14623588
ci14623804,2010-04-07 05:21:25.940,"8km E of Ocotillo, CA",32.7335,-115.9045,1.947,4.27,https://earthquake.usgs.gov/earthquakes/eventpage/ci14623804
ci30461759,2010-04-07 05:21:41.570,"10km ESE of Ocotillo, CA",32.7116667,-115.8923333,7.263,4.28,https://earthquake.usgs.gov/earthquakes/eventpage/ci30461759
ci14624220,2010-04-07 06:36:26.750,"24km SSW of Estacion Coahuila, B.C., MX",31.9896667,-115.1001667,9.977,4.47,https://earthquake.usgs.gov/earthquakes/eventpage/ci14624220
ci10204370,2010-04-07 21:00:45.380,"8km SW of Delta, B.C., MX",32.3156667,-115.2588333,14.994,4.3,https://earthquake.usgs.gov/earthquakes/eventpage/ci10204370
ci10584821,2010-04-08 00:25:37.920,"8km W of Alberto Oviedo Mota, B.C., MX",32.2156667,-115.2586667,9.985,4.01,https://earthquake.usgs.gov/earthquakes/eventpage/ci10584821
ci10585381,2010-04-08 02:47:57.030,"20km NW of Progreso, B.C., MX",32.6855,-115.7635,3.99,4.23,https://earthquake.usgs.gov/earthquakes/eventpage/ci10585381
ci10588789,2010-04-08 15:44:58.950,"17km WNW of Progreso, B.C., MX",32.61,-115.7611667,7.755,4.42,https://earthquake.usgs.gov/earthquakes/eventpage/ci10588789
ci10589037,2010-04-08 16:44:25.010,"12km SW of Alberto Oviedo Mota, B.C., MX",32.1646667,-115.2683333,9.985,5.29,https://earthquake.usgs.gov/earthquakes/eventpage/ci10589037
ci10590725,2010-04-09 00:19:01.070,"21km WSW of Delta, B.C., MX",32.2828333,-115.3976667,9.438,4.05,https://earthquake.usgs.gov/earthquakes/eventpage/ci10590725
ci10591725,2010-04-09 05:32:14.470,"14km WSW of Alberto Oviedo Mota, B.C., MX",32.176,-115.3063333,14.427,4.4,https://earthquake.usgs.gov/earthquakes/eventpage/ci10591725
ci10594757,2010-04-09 20:53:26.560,"16km WSW of Delta, B.C., MX",32.308,-115.3591667,9.432,4.08,https://earthquake.usgs.gov/earthquakes/eventpage/ci10594757
ci10595133,2010-04-09 23:05:42.000,"9km SW of Alberto Oviedo Mota, B.C., MX",32.1818333,-115.245,12.267,4.7,https://earthquake.usgs.gov/earthquakes/eventpage/ci10595133
ci10597061,2010-04-10 09:12:28.030,"20km WNW of Progreso, B.C., MX",32.6753333,-115.7581667,9.715,4.5,https://earthquake.usgs.gov/earthquakes/eventpage/ci10597061
ci10602453,2010-04-11 16:42:04.040,"12km WSW of Delta, B.C., MX",32.3326667,-115.318,17.552,4.36,https://earthquake.usgs.gov/earthquakes/eventpage/ci10602453
usp000hbch,2010-04-14 10:40:23.210,Gulf of California,24.977,-109.432,10.0,4.3,https://earthquake.usgs.gov/earthquakes/eventpage/usp000hbch
ci10610941,2010-04-14 22:34:54.360,"5km SSW of Alberto Oviedo Mota, B.C., MX",32.1901667,-115.1923333,13.979,4.37,https://earthquake.usgs.gov/earthquakes/eventpage/ci10610941
ci10612165,2010-04-15 09:20:37.380,"20km SSW of Estacion Coahuila, B.C., MX",32.0251667,-115.0638333,17.92,4.38,https://earthquake.usgs.gov/earthquakes/eventpage/ci10612165
ci31829759,2010-04-15 09:21:37.780,"18km SSW of Estacion Coahuila, B.C., MX",32.0338333,-115.057,9.386,4.38,https://earthquake.usgs.gov/earthquakes/eventpage/ci31829759
ci10612285,2010-04-15 10:20:46.910,"11km S of Estacion Coahuila, B.C., MX",32.096,-115.0111667,16.603,4.73,https://earthquake.usgs.gov/earthquakes/eventpage/ci10612285
usp000hbfd,2010-04-15 23:59:38.000,Utah,41.703,-111.09,7.9,4.6,https://earthquake.usgs.gov/earthquakes/eventpage/usp000hbfd
uu50407595,2010-04-15 23:59:39.260,Utah,41.7133333,-111.094,10.16,4.89,https://earthquake.usgs.gov/earthquakes/eventpage/uu50407595
ci10615725,2010-04-16 15:44:29.860,"16km WSW of Delta, B.C., MX",32.2963333,-115.346,9.432,4.0,https://earthquake.usgs.gov/earthquakes/eventpage/ci10615725
ci10618341,2010-04-17 16:09:54.080,"15km WSW of Delta, B.C., MX",32.3096667,-115.3425,8.971,4.12,https://earthquake.usgs.gov/earthquakes/eventpage/ci10618341
ci10622405,2010-04-19 04:26:08.310,"15km ESE of Ocotillo, CA",32.6953333,-115.8426667,9.05,4.21,https://earthquake.usgs.gov/earthquakes/eventpage/ci10622405
ci10627653,2010-04-21 10:37:14.570,"7km SSW of Progreso, B.C., MX",32.5258333,-115.6181667,12.993,4.15,https://earthquake.usgs.gov/earthquakes/eventpage/ci10627653
ci10629213,2010-04-22 14:22:03.390,"19km ESE of Ocotillo, CA",32.6703333,-115.8073333,4.945,4.21,https://earthquake.usgs.gov/earthquakes/eventpage/ci10629213
ci10629477,2010-04-22 17:12:13.050,"19km ESE of Ocotillo, CA",32.6595,-115.8075,5.315,4.63,https://earthquake.usgs.gov/earthquakes/eventpage/ci10629477
usp000hbv8,2010-04-24 23:13:18.200,"Chihuahua, Mexico",28.806,-108.302,20.0,4.3,https://earthquake.usgs.gov/earthquakes/eventpage/usp000hbv8
ci14682004,2010-04-27 10:55:35.720,"14km ESE of Ocotillo, CA",32.6921667,-115.8465,3.278,4.58,https://earthquake.usgs.gov/earthquakes/eventpage/ci14682004
ci14685380,2010-04-29 02:30:37.390,"70km SSE of Estacion Coahuila, B.C., MX",31.6045,-114.7331667,7.195,4.1,https://earthquake.usgs.gov/earthquakes/eventpage/ci14685380
ci14686028,2010-04-29 17:51:15.810,"18km WNW of Progreso, B.C., MX",32.6125,-115.7673333,6.085,4.03,https://earthquake.usgs.gov/earthquakes/eventpage/ci14686028
usp000hc58,2010-05-01 07:23:02.800,"Chihuahua, Mexico",27.75,-106.834,2.0,4.3,https://earthquake.usgs.gov/earthquakes/eventpage/usp000hc58
usp000hc8j,2010-05-03 04:55:21.250,Gulf of California,28.13,-112.233,10.0,4.0,https://earthquake.usgs.gov/earthquakes/eventpage/usp000hc8j
ci14692836,2010-05-04 11:26:32.050,"12km WNW of Alberto Oviedo Mota, B.C., MX",32.2636667,-115.2866667,14.059,4.68,https://earthquake.usgs.gov/earthquakes/eventpage/ci14692836
ci14692972,2010-05-04 13:05:33.010,"32km S of Estacion Coahuila, B.C., MX",31.9023333,-115.0241667,9.246,4.0,https://earthquake.usgs.gov/earthquakes/eventpage/ci14692972
ci14695916,2010-05-06 09:01:41.100,"11km ESE of Ocotillo, CA",32.7091667,-115.8763333,2.918,4.23,https://earthquake.usgs.gov/earthquakes/eventpage/ci14695916
ci10657533,2010-05-08 18:33:10.750,"19km ESE of Ocotillo, CA",32.6815,-115.7971667,5.955,4.8,https://earthquake.usgs.gov/earthquakes/eventpage/ci10657533
ci10657549,2010-05-08 18:46:27.460,"18km ESE of Ocotillo, CA",32.6755,-115.8101667,2.383,4.69,https://earthquake.usgs.gov/earthquakes/eventpage/ci10657549
ci10657701,2010-05-08 19:23:06.270,"13km ESE of Maricopa, CA",35.0081667,-119.2678333,16.276,4.27,https://earthquake.usgs.gov/earthquakes/eventpage/ci10657701
ci10658421,2010-05-09 03:33:43.970,"18km ESE of Ocotillo, CA",32.6726667,-115.8121667,6.363,4.05,https://earthquake.usgs.gov/earthquakes/eventpage/ci10658421
usp000hcht,2010-05-09 10:42:52.970,"offshore Baja California Sur, Mexico",27.674,-115.191,10.0,4.8,https://earthquake.usgs.gov/earthquakes/eventpage/usp000hcht
usp000hcn8,2010-05-11 23:08:28.010,"offshore Baja California Sur, Mexico",27.763,-115.23,10.0,4.5,https://earthquake.usgs.gov/earthquakes/eventpage/usp000hcn8
ci10667013,2010-05-15 08:38:54.720,"9km WSW of Alberto Oviedo Mota, B.C., MX",32.2078333,-115.2625,16.249,4.29,https://earthquake.usgs.gov/earthquakes/eventpage/ci10667013
ci10667021,2010-05-15 08:45:29.370,"8km WSW of Alberto Oviedo Mota, B.C., MX",32.1913333,-115.246,15.869,4.05,https://earthquake.usgs.gov/earthquakes/eventpage/ci10667021
ci10671989,2010-05-19 00:38:59.780,"18km ESE of Ocotillo, CA",32.6601667,-115.8253333,8.913,4.53,https://earthquake.usgs.gov/earthquakes/eventpage/ci10671989
ci10673037,2010-05-19 14:39:26.430,"16km WNW of Progreso, B.C., MX",32.6453333,-115.7415,5.195,4.04,https://earthquake.usgs.gov/earthquakes/eventpage/ci10673037
ci14715540,2010-05-20 09:26:25.860,"14km ESE of Ocotillo, CA",32.6771667,-115.8558333,5.745,4.15,https://earthquake.usgs.gov/earthquakes/eventpage/ci14715540
ci14718212,2010-05-22 04:53:18.630,"5km ESE of Ocotillo, CA",32.7156667,-115.9476667,9.019,4.03,https://earthquake.usgs.gov/earthquakes/eventpage/ci14718212
ci14718756,2010-05-22 17:30:58.170,"17km WNW of Progreso, B.C., MX",32.6168333,-115.7563333,8.073,4.9,https://earthquake.usgs.gov/earthquakes/eventpage/ci14718756
ci14718764,2010-05-22 17:33:17.900,"18km WNW of Progreso, B.C., MX",32.6243333,-115.7683333,7.493,4.6,https://earthquake.usgs.gov/earthquakes/eventpage/ci14718764
ci14720724,2010-05-24 05:21:07.140,"18km ESE of Ocotillo, CA",32.669,-115.8223333,10.535,4.15,https://earthquake.usgs.gov/earthquakes/eventpage/ci14720724
ci14723540,2010-05-26 03:57:29.270,"56km WSW of Rosarito, B.C., MX",32.2035,-117.604,16.786,4.22,https://earthquake.usgs.gov/earthquakes/eventpage/ci14723540
usp000hd75,2010-05-26 19:39:29.120,Gulf of California,25.498,-109.829,10.0,4.8,https://earthquake.usgs.gov/earthquakes/eventpage/usp000hd75
ci14725676,2010-05-27 20:28:27.890,"11km WNW of Alberto Oviedo Mota, B.C., MX",32.2503333,-115.2881667,14.258,4.34,https://earthquake.usgs.gov/earthquakes/eventpage/ci14725676
usp000hdec,2010-05-31 21:58:19.170,New Mexico,32.524,-104.607,5.0,4.0,https://earthquake.usgs.gov/earthquakes/eventpage/usp000hdec
ci14732212,2010-06-02 16:07:49.610,"6km SSW of Alberto Oviedo Mota, B.C., MX",32.1805,-115.1955,14.939,4.02,https://earthquake.usgs.gov/earthquakes/eventpage/ci14732212
ci14733516,2010-06-03 18:10:03.780,"9km ESE of Ocotillo, CA",32.7006667,-115.907,7.635,4.09,https://earthquake.usgs.gov/earthquakes/eventpage/ci14733516
ci10699845,2010-06-10 22:07:14.120,"12km SW of Estacion Coahuila, B.C., MX",32.1146667,-115.0905,14.944,4.14,https://earthquake.usgs.gov/earthquakes/eventpage/ci10699845
ci10700429,2010-06-11 20:51:11.790,"6km N of Delta, B.C., MX",32.405,-115.1896667,14.977,4.27,https://earthquake.usgs.gov/earthquakes/eventpage/ci10700429
nn00312414,2010-06-12 15:29:25.436,"37km SW of Goldfield, Nevada",37.4531,-117.5215,5.3,4.4,https://earthquake.usgs.gov/earthquakes/eventpage/nn00312414
ci10701405,2010-06-13 03:08:57.090,"15km NNW of Borrego Springs, CA",33.3833333,-116.4158333,11.156,4.45,https://earthquake.usgs.gov/earthquakes/eventpage/ci10701405
ci10701413,2010-06-13 03:09:20.360,"15km N of Borrego Springs, CA",33.392,-116.3946667,4.196,4.23,https://earthquake.usgs.gov/earthquakes/eventpage/ci10701413
ci10703133,2010-06-14 07:02:27.440,"13km W of Alberto Oviedo Mota, B.C., MX",32.2345,-115.3095,9.993,4.46,https://earthquake.usgs.gov/earthquakes/eventpage/ci10703133
ci14745580,2010-06-15 04:26:58.240,"8km ESE of Ocotillo, CA",32.705,-115.9113333,8.756,5.71,https://earthquake.usgs.gov/earthquakes/eventpage/ci14745580
ci14745636,2010-06-15 04:36:07.550,"9km ESE of Ocotillo, CA",32.6996667,-115.9115,7.411,4.1,https://earthquake.usgs.gov/earthquakes/eventpage/ci14745636
ci14745932,2010-06-15 04:59:45.530,"6km SE of Ocotillo, CA",32.6995,-115.95,10.519,4.39,https://earthquake.usgs.gov/earthquakes/eventpage/ci14745932
ci14746172,2010-06-15 05:34:16.830,"4km SE of Ocotillo, CA",32.7088333,-115.9563333,5.328,4.35,https://earthquake.usgs.gov/earthquakes/eventpage/ci14746172
ci14747396,2010-06-15 08:14:47.020,"9km SE of Ocotillo, CA",32.688,-115.9108333,3.536,4.15,https://earthquake.usgs.gov/earthquakes/eventpage/ci14747396
usp000he5z,2010-06-16 22:32:07.000,"Baja California, Mexico",31.248,-115.634,7.8,4.2,https://earthquake.usgs.gov/earthquakes/eventpage/usp000he5z
